Date Created [UTC]	: 2024-05-31 07:27:21
Author				: DHI
Source				: https://www.metocean-on-demand.com/
Point Name			: Generic Site A
Longitude [deg.E]	: 4.918762
Latitude [deg.N]	: 54.983196
Projection			: EPSG:4326
Dataset ID			: DWF23-SW-WRF
Water Depth [mMSL]	: 40.800000
Cell Size [m]		: 5879.800000
Start Date [UTC]	: 1979-01-01 07:00:00
End Date [UTC]		: 2023-09-30 23:00:00
Time Step [s]		: 3600.0
Fill Value			: -9999

datetime (ISO 8601) [UTC],Sign. Wave Height (H_{m0}) [m],Peak Wave Period (T_{p}) [s],Mean Wave Period (T_{01}) [s],Zero-crossing Wave Period (T_{02}) [s],Peak Wave Direction (PWD) [\Deg.N-from],Mean Wave Direction (MWD) [\Deg.N-from],Directional Standard Deviation (DSD) [\Deg.],Sign. Wave Height - Wind-Sea (H_{m0-Sea}) [m],Peak Wave Period - Wind-Sea (T_{p-Sea}) [s],Mean Wave Period - Wind-Sea (T_{01-Sea}) [s],Zero-crossing Wave Period - Wind-Sea (T_{02-Sea}) [s],Peak Wave Direction - Wind-Sea (PWD_{Sea}) [\Deg.N-from],Mean Wave Direction - Wind-Sea (MWD_{Sea}) [\Deg.N-from],Directional Standard Deviation - Wind-Sea (DSD_{Sea}) [\Deg.],Sign. Wave Height - Swell (H_{m0-Swell}) [m],Peak Wave Period - Swell (T_{p-Swell}) [s],Mean Wave Period - Swell (T_{01-Swell}) [s],Zero-crossing Wave Period - Swell (T_{02-Swell}) [s],Peak Wave Direction - Swell (PWD_{Swell}) [\Deg.N-from],Mean Wave Direction - Swell (MWD_{Swell}) [\Deg.N-from],Directional Standard Deviation - Swell (DSD_{Swell}) [\Deg.]
1979-03-31 15:00:00,1.2,9.63,6.27,5.29,340,348.38,26.88,0.19,2.7,1.73,1.53,290,287.81,31.43,1.18,9.63,6.72,6.22,340,349.56,25.36
1979-03-31 16:00:00,1.16,9.59,6.31,5.39,340,348.17,26.4,0.15,2.36,1.54,1.39,280,286.3,34.06,1.15,9.59,6.66,6.16,340,348.94,25.32
1979-03-31 17:00:00,1.11,9.55,6.38,5.56,340,348.09,25.82,0.09,1.74,1.26,1.16,280,288,36.02,1.11,9.55,6.56,6.01,340,348.38,25.4
1979-03-31 18:00:00,1.07,9.51,6.45,5.74,340,348.12,25.39,0.03,0.98,0.79,0.75,290,277.71,34.59,1.07,9.51,6.48,5.84,340,348.15,25.35
1979-03-31 19:00:00,1.04,9.46,6.48,5.84,340,348.34,25.12,0,0,0,0,0,0,0,1.04,9.46,6.48,5.84,340,348.34,25.12
1979-03-31 20:00:00,1,9.4,6.5,5.91,340,348.81,24.87,0.01,0,0,0,0,0,0,1,9.4,6.5,5.92,340,348.81,24.86
1979-03-31 21:00:00,0.96,9.33,6.51,5.96,340,349.51,24.62,0.03,1.72,1.38,1.3,240,232.24,17.55,0.96,9.33,6.53,6,340,349.54,24.5
1979-03-31 22:00:00,0.92,9.25,6.38,5.51,350,350.27,25.14,0.06,0.97,0.91,0.85,220,199.78,30.33,0.91,9.25,6.54,6.05,350,350.38,24.23
1979-03-31 23:00:00,0.87,9.15,6.08,4.92,350,351.03,27.61,0.12,1.38,1.17,1.08,190,191.24,31.69,0.87,9.15,6.57,6.12,350,351.35,23.8
1979-04-01 00:00:00,0.84,8.97,5.54,4.22,350,351.55,33.67,0.19,1.76,1.41,1.28,190,186.17,31.71,0.82,8.97,6.59,6.16,350,352.27,23.42
1979-04-01 01:00:00,0.83,8.84,4.85,3.64,350,349.86,44.26,0.3,2.21,1.72,1.56,200,194.11,32.04,0.78,8.84,6.59,6.15,350,353.02,23.18
1979-04-01 02:00:00,0.85,8.76,4.27,3.31,350,343.42,55.97,0.42,2.62,2.02,1.84,210,200.16,31.82,0.74,8.76,6.58,6.13,350,353.49,23.23
1979-04-01 03:00:00,0.79,8.69,4.57,3.59,350,344.96,51.86,0.36,2.75,2.11,1.91,230,204.92,33.9,0.71,8.69,6.49,6.01,350,353.44,24.31
1979-04-01 04:00:00,0.76,8.64,4.6,3.65,350,343.36,51.16,0.34,2.87,2.15,1.95,230,213.76,32.28,0.68,8.64,6.37,5.87,350,353.56,26.47
1979-04-01 05:00:00,0.73,8.6,4.74,3.84,350,342.27,50.9,0.24,2.68,1.91,1.73,230,213.28,33.21,0.7,8.6,5.71,5.17,350,348.01,41.48
1979-04-01 06:00:00,0.7,8.56,4.79,3.88,350,342.78,50.44,0.26,2.98,2.13,1.91,230,214.46,31.94,0.65,8.56,6.01,5.54,350,350.47,35.85
1979-04-01 07:00:00,0.68,8.52,4.55,3.61,350,340.8,50.97,0.31,3.1,2.19,1.96,240,226.07,30.54,0.6,8.52,6.31,5.83,350,354.09,28.41
1979-04-01 08:00:00,0.66,8.49,4.44,3.51,350,337.98,51.78,0.31,3.04,2.14,1.92,240,228.35,31.56,0.58,8.49,6.31,5.86,350,352.84,29.95
1979-04-01 09:00:00,0.68,8.45,4.05,3.22,350,326.45,53.47,0.39,3.11,2.29,2.05,260,245.25,30.91,0.56,8.45,6.39,5.86,350,353.98,29.3
1979-04-01 10:00:00,0.75,8.41,3.76,3.11,350,306.1,53.91,0.52,3.4,2.58,2.33,260,253.52,29.5,0.54,8.41,6.43,5.87,350,353.13,30.55
1979-04-01 11:00:00,0.8,8.37,3.66,3.11,350,292.74,52.34,0.61,3.7,2.78,2.52,250,254.57,28.98,0.52,8.37,6.57,6.04,350,352.68,28.68
1979-04-01 12:00:00,0.77,8.3,3.72,3.15,350,294.59,52.17,0.58,3.74,2.79,2.52,260,255.05,29.79,0.51,8.3,6.5,5.91,350,350.15,31.23
1979-04-01 13:00:00,0.71,8.21,3.79,3.14,350,301.51,52.82,0.49,3.69,2.63,2.37,260,251.6,30.51,0.51,8.21,6.44,5.83,350,347.44,30.65
1979-04-01 14:00:00,0.67,8.07,3.88,3.17,350,306.62,53.09,0.43,3.58,2.49,2.24,260,246.9,31.45,0.51,8.07,6.34,5.74,350,343.75,32.47
1979-04-01 15:00:00,0.63,7.98,4.02,3.23,350,312.06,52.3,0.35,3.32,2.31,2.08,260,240.74,31.81,0.52,7.98,6.17,5.56,350,339.39,34.15
1979-04-01 16:00:00,0.6,7.91,4.22,3.32,350,316.68,50.62,0.26,2.91,1.97,1.77,230,233.78,34.22,0.54,7.91,5.75,5.14,350,331.27,40.35
1979-04-01 17:00:00,0.58,7.86,4.29,3.32,350,317.78,49.93,0.3,3.25,2.18,1.94,230,235.35,32.52,0.5,7.86,6.48,5.84,350,337.79,31.41
1979-04-01 18:00:00,0.58,13.27,4.21,3.23,320,315.33,50.3,0.31,3.23,2.15,1.92,230,235.71,32.84,0.49,13.27,6.72,6.05,320,337.35,30.41
1979-04-01 19:00:00,0.56,13.33,4.41,3.36,320,316.28,49.43,0.21,2.62,1.75,1.58,220,221.9,32.53,0.52,13.33,5.88,5.17,320,326.79,40.16
1979-04-01 20:00:00,0.56,13.42,4.48,3.39,320,315.82,49.42,0.2,2.41,1.69,1.53,210,218.1,33.44,0.52,13.42,5.9,5.14,320,325.05,40.91
1979-04-01 21:00:00,0.58,13.63,3.96,2.99,320,306.22,55.66,0.33,2.9,2.06,1.85,210,216.17,32.09,0.47,13.63,7.2,6.35,320,333.84,27.17
1979-04-01 22:00:00,0.58,13.91,3.92,2.96,320,303.68,57.32,0.33,2.75,2.05,1.85,210,210.5,30.94,0.47,13.91,7.27,6.29,320,332.72,27.17
1979-04-01 23:00:00,0.59,14.02,3.72,2.83,320,294.12,61.14,0.37,2.75,2.1,1.9,200,205.95,31.19,0.46,14.02,7.61,6.56,320,333.08,25.9
1979-04-02 00:00:00,0.59,14.04,3.83,2.96,320,291.01,62.32,0.38,2.9,2.22,2.02,200,203.13,31.05,0.46,14.04,7.74,6.61,320,332.48,26.32
1979-04-02 01:00:00,0.56,14.02,4.18,3.13,320,303.34,60.21,0.3,2.88,2.11,1.91,200,194.57,29.9,0.47,14.02,7.08,5.8,320,327.81,33.88
1979-04-02 02:00:00,0.54,13.96,4.2,3.05,320,309.24,60.4,0.28,2.85,1.99,1.78,200,185.76,30.18,0.46,13.96,7.35,6.06,320,328.35,31.92
1979-04-02 03:00:00,0.54,13.86,4.07,2.94,320,311.34,63.09,0.29,2.69,1.95,1.75,200,173.95,31.85,0.45,13.86,7.46,6.08,320,327.63,31.06
1979-04-02 04:00:00,0.57,13.74,3.83,2.86,320,304.05,68.81,0.35,2.75,2.07,1.86,190,168.99,33.46,0.45,13.74,7.83,6.49,320,327.8,29.11
1979-04-02 05:00:00,0.56,13.68,4.12,3.07,320,305.27,67.36,0.22,2.52,1.74,1.57,150,131.51,28.85,0.52,13.68,5.44,4.35,320,307.14,56.19
1979-04-02 06:00:00,0.56,13.65,4.01,2.93,320,317.48,67.14,0.26,2.68,1.78,1.59,170,120.93,36.38,0.5,13.65,6.08,4.95,320,311.68,50.72
1979-04-02 07:00:00,0.57,13.63,3.87,2.86,320,327.72,68.63,0.28,2.42,1.82,1.64,140,106.58,36.8,0.49,13.63,6.15,4.97,320,311,51.39
1979-04-02 08:00:00,0.6,13.56,3.62,2.73,320,347.54,68.07,0.33,2.35,1.88,1.7,90,83.74,35.92,0.49,13.56,6.29,5.14,320,309.5,51.5
1979-04-02 09:00:00,0.65,13.46,3.43,2.71,320,23.83,70.79,0.44,2.75,2.16,1.96,100,93.55,35.54,0.48,13.46,6.73,5.49,320,311.58,47.34
1979-04-02 10:00:00,0.66,13.37,3.62,2.89,320,21.24,70.88,0.42,2.96,2.27,2.06,80,85.23,33.45,0.5,13.37,6.17,5.04,320,306.92,55.11
1979-04-02 11:00:00,0.66,13.26,3.64,2.88,320,11.96,69.89,0.4,3.01,2.2,1.98,100,70.44,33.01,0.53,13.26,5.75,4.76,320,303.02,61.2
1979-04-02 12:00:00,0.66,13.15,3.86,3.04,320,331.31,73.35,0.25,4.01,1.82,1.6,60,13.96,38.81,0.62,13.15,4.71,4,320,295.9,74.91
1979-04-02 13:00:00,0.69,13.04,3.94,3.14,320,287.29,70.32,0.28,3.71,2.06,1.79,230,284.94,44.78,0.62,13.04,4.87,4.17,320,289.51,74.54
1979-04-02 14:00:00,0.7,12.94,3.97,3.17,320,276.93,65.13,0.31,3.7,2.06,1.83,240,279.83,36.88,0.62,12.94,5.18,4.54,320,274.55,70.49
1979-04-02 15:00:00,0.67,12.85,3.97,3.13,320,280.84,61.97,0.4,4.03,2.47,2.15,240,262.64,35.73,0.54,12.85,5.95,5.04,320,312.57,69.6
1979-04-02 16:00:00,0.68,12.75,4.28,3.35,200,272.39,61.89,0.25,2.46,1.83,1.64,260,293,34.09,0.63,12.75,5.46,4.77,200,264.97,64.69
1979-04-02 17:00:00,0.74,12.64,4.86,3.97,200,246.23,59.28,0.16,2.11,1.54,1.41,300,304.37,36.24,0.72,12.64,5.43,4.87,200,242.14,59.1
1979-04-02 18:00:00,0.82,5.64,5.06,4.32,200,236.1,53.33,0.14,2.08,1.53,1.4,290,288.47,35.33,0.81,5.64,5.41,4.94,200,234.29,53.19
1979-04-02 19:00:00,0.84,5.53,5.04,4.38,200,238.22,50.39,0.1,1.75,1.3,1.2,280,292.96,36.95,0.84,5.53,5.25,4.81,200,237.39,50.25
1979-04-02 20:00:00,0.83,5.45,4.96,4.32,200,243.24,49.5,0.11,1.91,1.41,1.3,280,282.5,35.64,0.82,5.45,5.19,4.77,200,242.4,49.5
1979-04-02 21:00:00,0.79,5.31,4.82,4.11,210,249.35,49.54,0.17,2.51,1.73,1.56,270,275.31,29.03,0.77,5.31,5.24,4.83,210,247.72,50
1979-04-02 22:00:00,0.75,5.18,4.68,3.95,210,255.63,49.57,0.14,2.02,1.47,1.35,280,277.37,33.46,0.74,5.18,5.1,4.67,210,254.56,49.92
1979-04-02 23:00:00,0.71,11.5,4.62,3.89,210,260.6,49.6,0.1,1.63,1.22,1.13,290,289.62,31.74,0.7,11.5,4.87,4.35,210,259.91,49.74
1979-04-03 00:00:00,0.68,11.4,4.33,3.52,210,264.89,49.46,0.24,2.89,1.91,1.72,270,266.1,29.58,0.64,11.4,5.31,4.83,210,264.63,51.73
1979-04-03 01:00:00,0.68,11.3,3.9,3.18,210,270.91,47.97,0.41,4.04,2.44,2.19,270,267.28,29.71,0.54,11.3,6.01,5.46,210,274.44,55.89
1979-04-03 02:00:00,0.65,11.18,3.93,3.19,210,274.31,48.26,0.35,3.35,2.25,2.03,270,269.9,31.66,0.54,11.18,5.77,5.26,210,277.17,53.72
1979-04-03 03:00:00,0.61,11.01,4.06,3.27,210,276.77,48.96,0.24,2.63,1.83,1.66,280,272.51,34.6,0.56,11.01,5.24,4.76,210,277.84,51.14
1979-04-03 04:00:00,0.58,10.84,4.13,3.28,340,280.02,49.28,0.22,2.63,1.76,1.59,280,278.48,33.82,0.53,10.84,5.29,4.8,340,280.36,51.36
1979-04-03 05:00:00,0.55,10.61,4.32,3.47,340,282.67,49.57,0.15,2.17,1.54,1.4,290,284.16,34.46,0.52,10.61,5.1,4.6,340,282.51,50.64
1979-04-03 06:00:00,0.52,10.28,4.52,3.71,340,285.16,49.78,0.09,1.74,1.26,1.17,310,301.47,33.22,0.51,10.28,4.88,4.33,340,284.53,50.11
1979-04-03 07:00:00,0.5,10.04,4.7,3.97,340,287.39,49.92,0.02,0.79,0.67,0.63,330,310.95,28.9,0.5,10.04,4.73,4.06,340,287.36,49.93
1979-04-03 08:00:00,0.48,9.94,4.82,4.13,340,290.1,50.09,0,0,0,0,0,0,0,0.48,9.94,4.82,4.13,340,290.1,50.09
1979-04-03 09:00:00,0.47,9.84,4.94,4.26,340,294.1,50.31,0,0,0,0,0,0,0,0.47,9.84,4.94,4.26,340,294.1,50.31
1979-04-03 10:00:00,0.45,9.75,5.1,4.41,340,300.01,50.51,0.02,1.28,1.07,1.02,260,253.78,27.24,0.45,9.75,5.13,4.49,340,300.13,50.51
1979-04-03 11:00:00,0.44,13.07,5.28,4.55,340,307.87,50.5,0.03,1.42,1.15,1.08,250,266.04,30.53,0.44,13.07,5.34,4.68,340,308.05,50.51
1979-04-03 12:00:00,0.44,13.09,5.47,4.71,340,317.09,50.1,0.02,1.28,0.99,0.92,260,273.81,31.36,0.44,13.09,5.51,4.81,340,317.18,50.1
1979-04-03 13:00:00,0.44,13.05,5.67,4.92,340,326.68,49.06,0.01,0,0,0,0,0,0,0.44,13.05,5.68,4.94,340,326.69,49.06
1979-04-03 14:00:00,0.44,12.99,5.83,5.09,340,335.36,47.39,0,0,0,0,0,0,0,0.44,12.99,5.83,5.1,340,335.36,47.39
1979-04-03 15:00:00,0.45,12.9,5.95,5.24,340,342.3,45.28,0,0,0,0,0,0,0,0.45,12.9,5.96,5.25,340,342.31,45.27
1979-04-03 16:00:00,0.46,12.79,6.04,5.35,30,347.3,43.03,0.01,1.44,1.27,1.21,330,287.45,32.57,0.46,12.79,6.06,5.39,30,347.34,43.01
1979-04-03 17:00:00,0.47,12.66,6.06,5.29,30,350.68,40.94,0.02,1.59,0.98,0.86,290,295.02,23.96,0.47,12.66,6.12,5.47,30,350.78,40.91
1979-04-03 18:00:00,0.47,12.49,5.89,4.68,30,352.8,39.16,0.04,1.95,0.9,0.79,320,298.55,23.09,0.47,12.49,6.19,5.58,30,353.29,38.98
1979-04-03 19:00:00,0.48,12.21,5.83,4.65,30,354.13,37.8,0.06,2.06,1.1,1,300,288.42,25.04,0.47,12.21,6.26,5.66,30,355.08,37.22
1979-04-03 20:00:00,0.49,12.03,5.57,4.22,30,354.86,36.69,0.09,2.4,1.24,1.12,300,293.8,27.2,0.48,12.03,6.36,5.8,30,356.83,35.45
1979-04-03 21:00:00,0.51,11.89,4.84,3.5,30,353.33,37.95,0.16,1.79,1.51,1.36,290,287.72,30.03,0.48,11.89,6.47,5.86,30,359.49,33.04
1979-04-03 22:00:00,0.53,11.79,5,3.78,30,354.95,38.24,0.15,2.07,1.51,1.38,280,278.45,31.82,0.51,11.79,6.2,5.57,30,359.7,33.56
1979-04-03 23:00:00,0.54,11.7,5.06,3.83,30,357.32,37.71,0.15,2.17,1.54,1.39,280,274.17,32.12,0.52,11.7,6.25,5.7,30,2.09,32.06
1979-04-04 00:00:00,0.55,11.61,5.1,3.86,30,359.84,36.94,0.15,2.22,1.55,1.38,270,270.29,31.13,0.53,11.61,6.27,5.74,30,4.44,30.51
1979-04-04 01:00:00,0.56,11.49,4.71,3.44,30,359.67,39.64,0.19,3.27,1.58,1.4,280,264.56,30.98,0.52,11.49,6.35,5.88,30,6.94,28.42
1979-04-04 02:00:00,0.58,11.34,4.09,3.01,30,354.52,46.21,0.26,2.03,1.71,1.53,280,261.59,31.64,0.51,11.34,6.43,5.95,30,8.89,26.88
1979-04-04 03:00:00,0.61,11.15,3.68,2.82,30,344.26,51.26,0.34,2.41,1.91,1.73,280,264.84,31.95,0.51,11.15,6.4,5.85,30,9.62,26.91
1979-04-04 04:00:00,0.63,11,3.55,2.8,30,336.79,53.88,0.39,2.65,2.06,1.87,280,264.13,32.87,0.5,11,6.33,5.75,30,9.8,27.03
1979-04-04 05:00:00,0.64,10.89,3.5,2.8,30,333.03,56.34,0.41,2.73,2.13,1.93,260,260.29,34.67,0.49,10.89,6.25,5.6,30,10.19,27.66
1979-04-04 06:00:00,0.64,10.8,3.59,2.88,30,336.6,55.75,0.4,2.78,2.15,1.95,260,260.71,34.84,0.5,10.8,6.19,5.57,30,10.75,27.41
1979-04-04 07:00:00,0.64,10.7,3.82,3.04,30,346.99,54.53,0.36,2.79,2.12,1.92,250,255.23,35.45,0.53,10.7,6.09,5.55,30,11.8,26.15
1979-04-04 08:00:00,0.72,6.68,3.9,3.15,30,348.45,57.79,0.41,2.9,2.23,2.03,230,244.58,33.69,0.59,6.68,6.06,5.57,30,13.57,24.55
1979-04-04 09:00:00,0.8,6.86,4.09,3.34,20,353,58.78,0.45,3.08,2.37,2.14,230,239.16,32.72,0.66,6.86,6.16,5.74,20,15.63,22.92
1979-04-04 10:00:00,0.87,6.95,4.32,3.56,20,359.55,57,0.46,3.21,2.42,2.2,230,234.57,31.44,0.74,6.95,6.2,5.81,20,16.37,21.89
1979-04-04 11:00:00,0.89,6.98,4.58,3.77,20,5.54,52.95,0.42,3.25,2.4,2.17,230,232.2,31.35,0.79,6.98,6.2,5.81,20,16.65,22.51
1979-04-04 12:00:00,0.9,6.98,4.86,4.01,30,9.7,47.87,0.34,3.06,2.22,2.01,240,227.46,32.35,0.83,6.98,6.07,5.7,30,15.38,28.39
1979-04-04 13:00:00,0.88,6.94,5.04,4.18,30,12.15,44.13,0.26,2.91,1.99,1.79,240,215.77,33,0.84,6.94,5.89,5.49,30,14.3,32.1
1979-04-04 14:00:00,0.86,6.89,5.19,4.37,30,13.67,41.05,0.15,2.25,1.57,1.42,190,192.66,32.46,0.85,6.89,5.63,5.17,30,13.63,36.56
1979-04-04 15:00:00,0.83,6.82,5.31,4.56,30,14.43,38.35,0.1,2.12,1.4,1.27,170,171.67,28.39,0.83,6.82,5.56,5.06,30,14.05,36.14
1979-04-04 16:00:00,0.81,6.74,5.32,4.56,30,14.82,36.26,0.1,2.13,1.29,1.17,150,150.94,27.51,0.8,6.74,5.57,5.11,30,14.2,34.33
1979-04-04 17:00:00,0.78,6.64,5.39,4.7,30,14.39,34.06,0.07,1.62,1.17,1.07,150,134.62,27.62,0.78,6.64,5.57,5.13,30,13.93,32.96
1979-04-04 18:00:00,0.76,6.51,5.28,4.47,30,14.01,32.68,0.1,1.31,1.22,1.11,140,110.1,35.44,0.75,6.51,5.61,5.23,30,13.06,31
1979-04-04 19:00:00,0.74,6.41,4.86,3.86,30,15.01,33.48,0.18,1.64,1.45,1.3,100,91.19,36.65,0.72,6.41,5.68,5.37,30,11.87,29.22
1979-04-04 20:00:00,0.76,6.32,4.02,3.16,30,23.13,40.6,0.36,2.22,1.99,1.76,40,83.94,35.88,0.66,6.32,5.79,5.49,30,9.38,28
1979-04-04 21:00:00,0.82,6.24,3.77,3.18,30,35.47,43.66,0.53,3.1,2.52,2.28,70,75.58,35.94,0.63,6.24,5.82,5.44,30,10.26,30.45
1979-04-04 22:00:00,0.79,6.16,3.82,3.24,30,33.59,43.67,0.53,3.38,2.72,2.44,40,60.4,38.95,0.59,6.16,5.7,5.24,30,12.52,37.96
1979-04-04 23:00:00,0.81,6.07,3.61,3.12,30,34.8,41.8,0.72,5.82,3.25,2.87,30,43.73,37.42,0.38,6.96,6.1,5.4,340,357.22,42.31
1979-04-05 00:00:00,0.84,5.96,3.54,3.11,30,36.09,40.62,0.72,5.52,3.09,2.79,40,44.2,36.15,0.44,6.36,5.93,5.36,30,9.63,44.36
1979-04-05 01:00:00,0.89,3.65,3.42,3.03,30,33.63,37.8,0.85,3.64,3.27,2.93,40,36.66,34.01,0.28,8.93,6.04,5.12,340,349.93,52.85
1979-04-05 02:00:00,0.93,3.85,3.48,3.1,40,32.6,37.03,0.87,3.85,3.28,2.97,40,37.05,33.36,0.32,6.88,6.04,5.18,340,350.91,44.22
1979-04-05 03:00:00,0.88,3.91,3.47,3.07,40,28.63,37.63,0.79,3.91,3.16,2.86,40,36.16,34.27,0.38,6.22,5.96,5.26,340,353.4,35.92
1979-04-05 04:00:00,0.82,4,3.51,3.09,40,26.29,39.55,0.66,3.88,2.93,2.67,40,42.96,35.79,0.5,5.44,5.38,4.91,340,357.59,31.42
1979-04-05 05:00:00,0.82,4.23,3.56,3.14,350,30.86,43.33,0.62,3.91,2.9,2.64,40,50.7,35.93,0.54,5.26,5.13,4.71,350,1.89,40.3
1979-04-05 06:00:00,0.86,4.96,3.67,3.22,350,44.27,47.82,0.65,4.15,2.98,2.69,90,58.49,37.25,0.57,5.28,5.24,4.88,350,17.79,53.48
1979-04-05 07:00:00,0.89,5.08,3.85,3.39,110,56.9,50.21,0.58,4.01,2.86,2.59,80,62.25,36.3,0.67,5.17,5.16,4.91,120,50.44,58.04
1979-04-05 08:00:00,0.88,5.09,3.94,3.46,120,63.23,51.1,0.5,3.73,2.67,2.42,60,62.46,36.06,0.72,5.09,5.06,4.85,120,63.8,56.81
1979-04-05 09:00:00,0.86,5.05,3.9,3.43,120,63.82,50.76,0.58,4.13,2.96,2.67,80,61.92,37.67,0.64,5.17,5.27,5.02,120,66.47,59.36
1979-04-05 10:00:00,0.85,4.97,3.81,3.35,110,61.66,49.76,0.57,4.08,2.89,2.61,50,59.5,36.08,0.63,5.1,5.21,4.98,120,64.69,58.7
1979-04-05 11:00:00,0.8,4.85,3.91,3.43,110,59.41,50.25,0.3,2.78,2.04,1.86,50,58.5,36.71,0.74,4.85,4.59,4.38,110,59.6,52.09
1979-04-05 12:00:00,0.76,4.72,3.87,3.37,110,53.53,50.21,0.36,3.42,2.33,2.1,40,40.58,34.86,0.67,4.72,4.78,4.55,110,58.84,53.31
1979-04-05 13:00:00,0.76,4.66,3.66,3.17,350,45.71,48.08,0.55,4.3,2.87,2.56,40,42.89,35.12,0.53,5.06,5.28,4.96,110,51.17,59.09
1979-04-05 14:00:00,0.78,4.61,3.59,3.12,30,39.78,45.46,0.6,4.28,2.93,2.63,30,40.25,33.89,0.49,5.07,5.44,5.09,350,38.5,58.94
1979-04-05 15:00:00,0.84,4.52,3.52,3.09,30,35.89,41.43,0.74,4.47,3.13,2.81,30,42.81,34.41,0.4,8.18,5.97,5.38,340,2.24,51.96
1979-04-05 16:00:00,0.91,4.37,3.58,3.17,30,32.33,38.15,0.83,4.34,3.31,2.98,30,37.05,33.1,0.36,7.98,6.28,5.62,350,357.41,49.86
1979-04-05 17:00:00,1.01,4.3,3.63,3.23,30,30.98,35.19,0.94,4.29,3.42,3.08,30,34.96,31.65,0.35,7.57,6.53,5.75,350,354.61,43.84
1979-04-05 18:00:00,1.06,4.41,3.7,3.29,20,30.12,34.05,1,4.38,3.5,3.16,30,33.34,31,0.36,7.34,6.36,5.42,350,359.7,44
1979-04-05 19:00:00,0.99,4.66,3.86,3.41,20,28.36,34.68,0.85,4.68,3.43,3.1,30,32.1,30.94,0.51,6.49,5.97,5.34,350,15.98,41.83
1979-04-05 20:00:00,1.06,4.63,3.78,3.35,30,31.36,32.89,1.01,4.63,3.64,3.26,30,35.55,30.52,0.3,8.16,6.78,5.56,350,341.72,21.45
1979-04-05 21:00:00,1.54,5.07,4.05,3.64,30,39.62,31.5,1.52,5.07,4.01,3.62,30,40.93,30.2,0.25,8.69,6.16,4.76,340,336.7,30.93
1979-04-05 22:00:00,1.76,5.64,4.42,3.99,30,41.95,31.43,1.74,5.64,4.4,3.98,30,43.11,30.3,0.26,8.75,5.82,4.53,340,337.14,28.96
1979-04-05 23:00:00,1.96,6.09,4.71,4.26,30,43.43,31.06,1.94,6.09,4.69,4.25,30,44.39,30.1,0.26,8.78,6.19,4.9,340,339.15,29.26
1979-04-06 00:00:00,2.09,6.34,4.91,4.43,30,45.78,32.13,2.06,6.33,4.86,4.41,30,47.45,30.74,0.37,8.52,6.57,5.5,350,346.5,27.95
1979-04-06 01:00:00,2.25,6.57,5.05,4.56,30,48.62,33.39,2.23,6.56,5.03,4.55,30,49.82,32.39,0.33,9.04,6.26,5.06,350,342.69,24.93
1979-04-06 02:00:00,2.35,6.79,5.24,4.75,30,51.52,34.2,2.31,6.78,5.19,4.72,30,53.43,32.83,0.43,8.64,7.17,6.21,350,349.06,22.45
1979-04-06 03:00:00,2.33,6.91,5.34,4.84,30,53.94,34.97,2.25,6.86,5.22,4.75,30,58.08,32.84,0.63,8.59,7.51,6.79,0,0.63,18.98
1979-04-06 04:00:00,2.23,7.02,5.33,4.8,30,57.88,37.51,1.94,6.71,4.94,4.47,40,72.74,31.65,1.1,7.91,7.05,6.6,20,13.1,16.13
1979-04-06 05:00:00,2.1,7.09,5.35,4.82,30,57.36,37.28,1.66,6.36,4.63,4.21,70,78.14,31.35,1.28,7.7,7.25,6.96,20,24.28,21.81
1979-04-06 06:00:00,2.12,7.08,5.17,4.63,30,61.22,36.87,1.96,6.86,4.92,4.44,70,70.09,32.71,0.81,8.22,7.27,6.76,20,9.22,15.81
1979-04-06 07:00:00,2.06,7.06,5.11,4.59,30,64.99,38.79,1.84,6.73,4.75,4.29,70,77.81,33.39,0.92,7.96,7.33,6.96,20,15.03,16.54
1979-04-06 08:00:00,1.95,7.06,5.04,4.5,30,68.04,41.59,1.6,6.1,4.41,3.99,80,90.93,33.22,1.12,7.68,7.14,6.85,30,23.52,18.65
1979-04-06 09:00:00,1.82,7.06,5.07,4.54,30,68.36,43.59,1.42,5.77,4.28,3.88,80,97.39,34.06,1.14,7.37,7.1,6.84,20,26.9,21.56
1979-04-06 10:00:00,1.72,7.08,5.02,4.49,30,67.78,44.68,1.29,5.51,4.12,3.75,90,99.79,34.04,1.14,7.23,6.97,6.69,30,28.97,26.95
1979-04-06 11:00:00,1.66,7.12,4.96,4.42,30,66.97,45.55,1.31,5.57,4.19,3.81,80,94,36.91,1.01,7.45,7.13,6.81,30,23.97,27.48
1979-04-06 12:00:00,1.62,7.22,4.86,4.31,30,66.68,46.38,1.24,5.25,3.99,3.62,90,96.6,37,1.04,7.31,7.07,6.78,20,25.67,29.75
1979-04-06 13:00:00,1.59,7.38,4.8,4.25,30,65.88,46.83,1.25,5.21,3.99,3.61,80,93.17,38.21,0.99,7.44,7.09,6.75,30,24.01,32.26
1979-04-06 14:00:00,1.56,7.48,4.8,4.25,30,65.13,47.49,1.19,5.13,3.9,3.55,80,95.65,38.3,1.01,7.48,7.06,6.74,30,24.61,32.33
1979-04-06 15:00:00,1.52,7.54,4.77,4.2,30,64.77,48,1.15,5.06,3.85,3.49,90,97.39,38.81,0.99,7.54,7.06,6.75,30,23.61,30.07
