Date Created [UTC]	: 2024-05-31 07:26:55
Author				: DHI
Source				: https://www.metocean-on-demand.com/
Point Name			: Generic Site A
Longitude [deg.E]	: 4.918762
Latitude [deg.N]	: 54.983196
Projection			: EPSG:4326
Dataset ID			: DWF23-HD-WRF
Water Depth [mMSL]	: 40.700000
Cell Size [m]		: 3554.800000
Start Date [UTC]	: 1979-01-01 01:00:00
End Date [UTC]		: 2023-09-30 23:30:00
Time Step [s]		: 1800.0
Fill Value			: -9999

datetime (ISO 8601) [UTC],Water Level (WL) [mMSL],Current Speed (CS) [m/s],Current Direction (CD) [\Deg.N-to],Water Level - Tide (WL_{Tide}) [mMSL],Current Speed - Tide (CS_{Tide}) [m/s],Current Direction - Tide (CD_{Tide}) [\Deg.N-to],Water Level - Residual (WL_{Residual}) [m],Current Speed - Residual (CS_{Residual}) [m/s],Current Direction - Residual (CD_{Residual}) [\Deg.N-to],Current Speed - Total at 5% of Water Column (CS_{5%}) [m/s],Current Speed - Tide at 5% of Water Column (CS_{Tide-5%}) [m/s],Current Speed - Residual at 5% of Water Column (CS_{Residual-5%}) [m/s],Current Speed - Total at 25% of Water Column (CS_{25%}) [m/s],Current Speed - Tide at 25% of Water Column (CS_{Tide-25%}) [m/s],Current Speed - Residual at 25% of Water Column (CS_{Residual-25%}) [m/s],Current Speed - Total at 50% of Water Column (CS_{50%}) [m/s],Current Speed - Tide at 50% of Water Column (CS_{Tide-50%}) [m/s],Current Speed - Residual at 50% of Water Column (CS_{Residual-50%}) [m/s],Current Speed - Total at 75% of Water Column (CS_{75%}) [m/s],Current Speed - Tide at 75% of Water Column (CS_{Tide-75%}) [m/s],Current Speed - Residual at 75% of Water Column (CS_{Residual-75%}) [m/s],Current Speed - Total at 100% of Water Column (CS_{100%}) [m/s],Current Speed - Tide at 100% of Water Column (CS_{Tide-100%}) [m/s],Current Speed - Residual at 100% of Water Column (CS_{Residual-100%}) [m/s]
1979-01-13 16:00:00,0.32,0.28,212.24,0.07,0.16,245.05,0.25,0.17,180.79,0.16,0.11,0.07,0.24,0.15,0.13,0.31,0.17,0.2,0.38,0.18,0.26,0.45,0.19,0.33
1979-01-13 16:30:00,0.39,0.25,207.99,0.13,0.12,242.63,0.26,0.17,183.41,0.14,0.09,0.07,0.21,0.11,0.13,0.28,0.13,0.19,0.35,0.13,0.26,0.41,0.14,0.32
1979-01-13 17:00:00,0.48,0.21,200.25,0.19,0.07,239.61,0.29,0.16,185.54,0.11,0.05,0.07,0.17,0.06,0.13,0.24,0.07,0.19,0.3,0.07,0.26,0.37,0.08,0.32
1979-01-13 17:30:00,0.58,0.15,184.7,0.24,0.01,162.37,0.34,0.14,185.98,0.07,0.01,0.06,0.12,0.01,0.11,0.17,0.01,0.16,0.23,0.01,0.22,0.29,0.01,0.28
1979-01-13 18:00:00,0.66,0.13,156.77,0.28,0.07,77.96,0.38,0.13,186.23,0.06,0.05,0.06,0.1,0.06,0.1,0.15,0.07,0.16,0.2,0.07,0.21,0.25,0.08,0.26
1979-01-13 18:30:00,0.68,0.15,131.27,0.29,0.13,77.09,0.38,0.13,186.49,0.09,0.09,0.06,0.13,0.12,0.1,0.17,0.14,0.15,0.21,0.15,0.2,0.25,0.15,0.25
1979-01-13 19:00:00,0.66,0.18,117.72,0.29,0.19,78.45,0.37,0.12,190.34,0.12,0.13,0.05,0.16,0.17,0.09,0.19,0.19,0.14,0.22,0.21,0.19,0.26,0.22,0.24
1979-01-13 19:30:00,0.61,0.2,110.56,0.26,0.23,80,0.34,0.12,198.3,0.14,0.16,0.05,0.19,0.21,0.09,0.21,0.24,0.13,0.23,0.25,0.18,0.25,0.26,0.23
1979-01-13 20:00:00,0.56,0.22,106.43,0.23,0.25,81.31,0.32,0.11,201.5,0.16,0.18,0.05,0.21,0.23,0.08,0.23,0.26,0.13,0.25,0.28,0.17,0.26,0.3,0.21
1979-01-13 20:30:00,0.51,0.21,104.18,0.2,0.26,82.27,0.31,0.1,213.35,0.16,0.19,0.05,0.2,0.24,0.08,0.21,0.27,0.12,0.22,0.29,0.16,0.23,0.31,0.2
1979-01-13 21:00:00,0.46,0.2,103.57,0.17,0.26,82.86,0.28,0.1,216.83,0.15,0.18,0.04,0.19,0.24,0.07,0.2,0.27,0.11,0.21,0.28,0.15,0.21,0.3,0.19
1979-01-13 21:30:00,0.41,0.17,105.98,0.15,0.23,83.01,0.26,0.1,221.29,0.13,0.16,0.04,0.17,0.21,0.08,0.17,0.24,0.12,0.17,0.26,0.16,0.18,0.27,0.19
1979-01-13 22:00:00,0.37,0.13,113.05,0.13,0.19,82.51,0.23,0.1,223.09,0.1,0.14,0.05,0.13,0.18,0.08,0.13,0.2,0.12,0.14,0.21,0.16,0.15,0.22,0.2
1979-01-13 22:30:00,0.34,0.08,127.21,0.12,0.14,80.78,0.22,0.11,227.36,0.07,0.1,0.05,0.08,0.13,0.08,0.08,0.15,0.12,0.09,0.16,0.16,0.11,0.17,0.21
1979-01-13 23:00:00,0.32,0.04,170.97,0.11,0.09,75.51,0.21,0.1,231.88,0.03,0.06,0.04,0.03,0.08,0.08,0.05,0.09,0.12,0.08,0.1,0.15,0.11,0.1,0.19
1979-01-13 23:30:00,0.32,0.06,238.57,0.09,0.03,48.01,0.23,0.09,234.83,0.02,0.02,0.04,0.04,0.03,0.07,0.07,0.03,0.11,0.11,0.04,0.14,0.14,0.04,0.18
1979-01-14 00:00:00,0.32,0.11,258.23,0.07,0.04,304.91,0.25,0.09,237.46,0.06,0.03,0.04,0.09,0.04,0.07,0.12,0.04,0.1,0.16,0.05,0.13,0.19,0.05,0.17
1979-01-14 00:30:00,0.3,0.16,263.43,0.04,0.09,287.56,0.25,0.08,236.35,0.09,0.07,0.04,0.14,0.09,0.06,0.18,0.1,0.1,0.21,0.1,0.13,0.25,0.11,0.16
1979-01-14 01:00:00,0.27,0.2,265.1,0.01,0.14,283.72,0.26,0.08,232.14,0.12,0.1,0.04,0.17,0.13,0.06,0.22,0.14,0.09,0.25,0.15,0.13,0.29,0.16,0.16
1979-01-14 01:30:00,0.24,0.22,265.6,-0.02,0.17,281.85,0.26,0.07,223.91,0.14,0.12,0.03,0.19,0.16,0.06,0.24,0.18,0.08,0.27,0.19,0.11,0.3,0.2,0.14
1979-01-14 02:00:00,0.22,0.23,265.15,-0.04,0.19,279.63,0.26,0.06,217.42,0.15,0.14,0.03,0.21,0.18,0.05,0.24,0.2,0.08,0.28,0.21,0.1,0.31,0.22,0.13
1979-01-14 02:30:00,0.22,0.24,263.04,-0.06,0.2,276.09,0.27,0.06,219.11,0.16,0.14,0.03,0.21,0.18,0.05,0.26,0.21,0.07,0.29,0.22,0.1,0.32,0.23,0.13
1979-01-14 03:00:00,0.22,0.23,259.1,-0.06,0.19,271.09,0.27,0.06,213.96,0.15,0.14,0.03,0.21,0.18,0.04,0.24,0.2,0.07,0.27,0.22,0.09,0.3,0.23,0.11
1979-01-14 03:30:00,0.22,0.22,254,-0.04,0.18,265.45,0.26,0.06,213.25,0.15,0.13,0.02,0.2,0.17,0.04,0.23,0.19,0.06,0.26,0.2,0.09,0.29,0.21,0.11
1979-01-14 04:00:00,0.23,0.21,249.01,-0.02,0.16,260.65,0.24,0.06,216.86,0.14,0.11,0.03,0.19,0.15,0.05,0.22,0.17,0.07,0.26,0.18,0.1,0.29,0.19,0.12
1979-01-14 04:30:00,0.24,0.19,245.45,0.03,0.13,258.27,0.21,0.07,220.74,0.12,0.09,0.03,0.17,0.12,0.05,0.21,0.14,0.08,0.24,0.14,0.11,0.27,0.15,0.14
1979-01-14 05:00:00,0.27,0.15,243.63,0.08,0.09,260.12,0.19,0.07,223.56,0.09,0.06,0.03,0.13,0.08,0.05,0.16,0.09,0.08,0.2,0.1,0.11,0.23,0.1,0.14
1979-01-14 05:30:00,0.33,0.1,243.22,0.13,0.03,277.92,0.2,0.08,229.1,0.05,0.02,0.03,0.08,0.03,0.06,0.11,0.03,0.09,0.14,0.04,0.12,0.18,0.04,0.15
1979-01-14 06:00:00,0.4,0.03,240.5,0.18,0.04,49.45,0.22,0.07,234.34,0,0.03,0.03,0.02,0.03,0.05,0.04,0.04,0.08,0.06,0.04,0.1,0.09,0.04,0.13
1979-01-14 06:30:00,0.46,0.04,76.31,0.21,0.1,66.83,0.25,0.06,240.61,0.04,0.07,0.03,0.05,0.09,0.05,0.03,0.1,0.07,0.02,0.11,0.09,0.01,0.12,0.12
1979-01-14 07:00:00,0.46,0.1,78.8,0.22,0.16,73.06,0.24,0.06,243.37,0.09,0.11,0.03,0.1,0.15,0.05,0.1,0.16,0.07,0.09,0.18,0.09,0.07,0.18,0.12
1979-01-14 07:30:00,0.43,0.15,82.26,0.2,0.21,77.28,0.22,0.06,244.32,0.12,0.15,0.03,0.15,0.19,0.04,0.15,0.21,0.07,0.14,0.23,0.09,0.13,0.24,0.11
1979-01-14 08:00:00,0.37,0.18,85.17,0.18,0.24,80.49,0.19,0.06,246.85,0.14,0.17,0.03,0.18,0.22,0.05,0.18,0.25,0.07,0.17,0.27,0.1,0.16,0.28,0.12
1979-01-14 08:30:00,0.31,0.19,86.99,0.14,0.26,82.97,0.17,0.07,251.91,0.15,0.18,0.03,0.19,0.24,0.05,0.19,0.27,0.08,0.18,0.29,0.11,0.17,0.3,0.14
1979-01-14 09:00:00,0.25,0.18,88,0.11,0.26,84.93,0.14,0.08,257.96,0.15,0.18,0.04,0.18,0.24,0.06,0.18,0.27,0.09,0.17,0.29,0.12,0.15,0.3,0.15
1979-01-14 09:30:00,0.2,0.16,89.4,0.08,0.24,86.61,0.12,0.08,261.24,0.14,0.17,0.04,0.16,0.22,0.06,0.16,0.25,0.1,0.14,0.27,0.13,0.12,0.28,0.16
1979-01-14 10:00:00,0.15,0.12,92.43,0.06,0.21,88.28,0.09,0.09,262.89,0.11,0.15,0.04,0.13,0.2,0.07,0.11,0.22,0.11,0.09,0.24,0.14,0.07,0.25,0.18
1979-01-14 10:30:00,0.11,0.08,99.8,0.05,0.17,90.36,0.06,0.09,262.04,0.08,0.12,0.04,0.09,0.16,0.07,0.07,0.18,0.11,0.05,0.19,0.14,0.03,0.2,0.18
1979-01-14 11:00:00,0.08,0.03,125.3,0.04,0.12,93.91,0.04,0.09,264.14,0.04,0.08,0.04,0.04,0.11,0.07,0.02,0.12,0.11,0.03,0.13,0.14,0.05,0.14,0.18
1979-01-14 11:30:00,0.07,0.04,236.8,0.04,0.06,103.6,0.03,0.09,264.99,0.01,0.04,0.04,0.02,0.05,0.07,0.05,0.06,0.11,0.08,0.07,0.14,0.12,0.07,0.18
1979-01-14 12:00:00,0.08,0.09,260.02,0.03,0.02,190.19,0.05,0.09,271.78,0.04,0.01,0.04,0.07,0.02,0.07,0.1,0.02,0.1,0.14,0.02,0.13,0.17,0.02,0.17
1979-01-14 12:30:00,0.08,0.14,264.61,0.01,0.07,252.23,0.07,0.08,275.1,0.08,0.05,0.03,0.12,0.06,0.06,0.15,0.07,0.09,0.19,0.07,0.12,0.22,0.08,0.15
1979-01-14 13:00:00,0.06,0.19,265.53,-0.01,0.12,260.6,0.06,0.07,273.37,0.12,0.08,0.03,0.16,0.11,0.06,0.21,0.12,0.09,0.24,0.13,0.12,0.28,0.14,0.14
1979-01-14 13:30:00,0.03,0.22,265.43,-0.03,0.16,263.79,0.06,0.06,269.76,0.14,0.11,0.03,0.19,0.15,0.05,0.24,0.17,0.07,0.27,0.18,0.09,0.3,0.19,0.12
1979-01-14 14:00:00,-0,0.24,264.8,-0.05,0.19,264.63,0.04,0.05,265.43,0.16,0.13,0.02,0.21,0.18,0.04,0.26,0.2,0.06,0.29,0.21,0.08,0.32,0.22,0.1
1979-01-14 14:30:00,-0.03,0.25,263.24,-0.06,0.21,263.33,0.03,0.04,262.81,0.17,0.15,0.02,0.22,0.19,0.03,0.27,0.21,0.05,0.3,0.23,0.07,0.33,0.24,0.09
1979-01-14 15:00:00,-0.04,0.25,259.95,-0.06,0.21,259.91,0.02,0.04,260.14,0.17,0.15,0.02,0.23,0.2,0.03,0.26,0.22,0.05,0.3,0.23,0.06,0.32,0.25,0.08
1979-01-14 15:30:00,-0.03,0.24,254.72,-0.04,0.21,254.93,0.01,0.03,253.42,0.16,0.15,0.01,0.22,0.19,0.03,0.25,0.21,0.04,0.28,0.23,0.05,0.31,0.24,0.07
1979-01-14 16:00:00,-0.01,0.23,248.88,-0.01,0.19,249.53,-0,0.04,245.44,0.15,0.14,0.02,0.21,0.18,0.03,0.24,0.2,0.04,0.27,0.22,0.06,0.3,0.23,0.07
1979-01-14 16:30:00,0.02,0.22,244.25,0.04,0.17,244.88,-0.02,0.05,242.17,0.14,0.12,0.02,0.2,0.16,0.04,0.23,0.18,0.06,0.27,0.19,0.08,0.3,0.2,0.1
1979-01-14 17:00:00,0.07,0.18,241.64,0.1,0.13,241.31,-0.03,0.05,242.51,0.11,0.09,0.02,0.16,0.12,0.04,0.19,0.14,0.06,0.22,0.14,0.08,0.25,0.15,0.1
1979-01-14 17:30:00,0.14,0.12,240.28,0.17,0.08,237.07,-0.03,0.04,245.84,0.07,0.05,0.02,0.1,0.07,0.03,0.13,0.08,0.05,0.15,0.08,0.07,0.17,0.09,0.09
1979-01-14 18:00:00,0.23,0.05,236.54,0.23,0.02,194.91,-0,0.04,251.24,0.03,0.01,0.02,0.04,0.01,0.03,0.06,0.02,0.05,0.07,0.02,0.06,0.09,0.02,0.08
1979-01-14 18:30:00,0.29,0.03,92.86,0.28,0.06,80.68,0.01,0.03,249.89,0.03,0.04,0.01,0.03,0.06,0.03,0.03,0.06,0.04,0.02,0.07,0.05,0.01,0.07,0.07
1979-01-14 19:00:00,0.3,0.09,81.23,0.3,0.13,77.62,-0,0.04,249.54,0.07,0.09,0.02,0.09,0.12,0.03,0.09,0.13,0.05,0.08,0.14,0.06,0.07,0.15,0.08
1979-01-14 19:30:00,0.28,0.15,81.84,0.3,0.19,78.71,-0.02,0.04,246.68,0.12,0.13,0.02,0.15,0.17,0.03,0.15,0.2,0.05,0.15,0.21,0.06,0.15,0.22,0.08
1979-01-14 20:00:00,0.24,0.19,82.15,0.28,0.23,80.38,-0.05,0.04,252.7,0.15,0.17,0.02,0.18,0.22,0.03,0.19,0.24,0.05,0.19,0.26,0.07,0.19,0.27,0.09
1979-01-14 20:30:00,0.18,0.22,81.88,0.25,0.26,81.86,-0.07,0.04,261.73,0.17,0.19,0.02,0.21,0.24,0.03,0.22,0.27,0.05,0.23,0.29,0.07,0.22,0.31,0.08
1979-01-14 21:00:00,0.13,0.23,80.97,0.22,0.27,82.95,-0.09,0.05,272.99,0.17,0.19,0.02,0.22,0.25,0.03,0.23,0.29,0.05,0.24,0.31,0.07,0.23,0.32,0.09
1979-01-14 21:30:00,0.09,0.22,80.24,0.18,0.27,83.65,-0.1,0.05,278.64,0.17,0.19,0.02,0.21,0.25,0.04,0.22,0.28,0.06,0.22,0.3,0.08,0.22,0.31,0.1
1979-01-14 22:00:00,0.05,0.2,80.24,0.16,0.24,83.97,-0.11,0.05,280,0.15,0.17,0.02,0.19,0.23,0.04,0.2,0.25,0.05,0.2,0.27,0.07,0.2,0.29,0.09
1979-01-14 22:30:00,0.01,0.16,80.63,0.14,0.21,83.81,-0.13,0.05,274.66,0.13,0.15,0.02,0.16,0.19,0.04,0.16,0.21,0.05,0.16,0.23,0.07,0.15,0.24,0.09
1979-01-14 23:00:00,-0.03,0.11,80.16,0.12,0.15,82.64,-0.16,0.05,268.68,0.09,0.11,0.02,0.11,0.14,0.03,0.11,0.16,0.05,0.1,0.17,0.07,0.09,0.18,0.09
1979-01-14 23:30:00,-0.05,0.05,72,0.11,0.1,78.51,-0.16,0.05,265.52,0.05,0.07,0.02,0.05,0.09,0.04,0.05,0.1,0.05,0.04,0.11,0.07,0.02,0.11,0.09
1979-01-15 00:00:00,-0.07,0.02,319.83,0.09,0.04,56.41,-0.16,0.04,263.41,0.01,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.05,0.04,0.04,0.07,0.05,0.04,0.09
1979-01-15 00:30:00,-0.08,0.08,286.85,0.07,0.04,306.34,-0.15,0.04,269.5,0.05,0.03,0.02,0.07,0.04,0.03,0.09,0.04,0.05,0.11,0.04,0.07,0.13,0.05,0.09
1979-01-15 01:00:00,-0.11,0.14,281.75,0.05,0.09,287.71,-0.16,0.05,269.86,0.09,0.07,0.02,0.12,0.09,0.04,0.15,0.1,0.05,0.18,0.1,0.07,0.2,0.11,0.09
1979-01-15 01:30:00,-0.14,0.19,279.47,0.02,0.14,283.95,-0.16,0.05,266.46,0.12,0.1,0.02,0.17,0.13,0.04,0.2,0.15,0.06,0.23,0.16,0.08,0.26,0.17,0.1
1979-01-15 02:00:00,-0.18,0.22,277.99,-0.02,0.18,282.38,-0.17,0.04,259.93,0.14,0.13,0.02,0.2,0.17,0.03,0.23,0.19,0.05,0.26,0.2,0.07,0.29,0.21,0.09
1979-01-15 02:30:00,-0.22,0.24,276.52,-0.04,0.2,280.76,-0.18,0.04,256.33,0.16,0.14,0.02,0.22,0.19,0.03,0.25,0.21,0.05,0.28,0.22,0.07,0.31,0.23,0.08
1979-01-15 03:00:00,-0.24,0.24,274.35,-0.06,0.21,278.09,-0.18,0.04,252.19,0.16,0.15,0.02,0.22,0.19,0.03,0.25,0.22,0.04,0.28,0.23,0.06,0.31,0.24,0.07
1979-01-15 03:30:00,-0.25,0.23,270.55,-0.07,0.2,273.97,-0.18,0.03,247.66,0.16,0.14,0.01,0.21,0.19,0.02,0.24,0.21,0.04,0.27,0.22,0.05,0.29,0.24,0.06
1979-01-15 04:00:00,-0.25,0.22,265.17,-0.06,0.19,268.76,-0.19,0.03,245.55,0.15,0.13,0.02,0.2,0.17,0.03,0.23,0.19,0.04,0.26,0.21,0.05,0.28,0.22,0.07
1979-01-15 04:30:00,-0.24,0.21,259.83,-0.04,0.17,263.69,-0.2,0.05,245.84,0.14,0.12,0.02,0.19,0.15,0.04,0.22,0.17,0.05,0.25,0.18,0.07,0.28,0.19,0.09
1979-01-15 05:00:00,-0.22,0.18,256.62,-0.01,0.13,260.51,-0.22,0.05,245.37,0.12,0.1,0.02,0.16,0.12,0.04,0.19,0.14,0.05,0.22,0.15,0.07,0.25,0.16,0.09
1979-01-15 05:30:00,-0.17,0.13,257.16,0.04,0.09,261.4,-0.22,0.04,247.27,0.08,0.06,0.02,0.11,0.08,0.03,0.14,0.1,0.05,0.16,0.1,0.06,0.18,0.11,0.08
1979-01-15 06:00:00,-0.1,0.07,264.37,0.1,0.04,276.6,-0.2,0.03,250.62,0.04,0.03,0.01,0.06,0.04,0.03,0.08,0.04,0.04,0.09,0.04,0.05,0.11,0.04,0.07
1979-01-15 06:30:00,-0.03,0.02,348.65,0.15,0.03,42.96,-0.18,0.03,258.43,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.05
1979-01-15 07:00:00,0.02,0.08,62.09,0.19,0.1,64.71,-0.17,0.02,256.29,0.06,0.07,0.01,0.08,0.09,0.01,0.08,0.1,0.02,0.08,0.11,0.03,0.08,0.11,0.04
1979-01-15 07:30:00,0.03,0.14,72.73,0.21,0.16,71.7,-0.18,0.02,243.98,0.1,0.11,0.01,0.13,0.15,0.01,0.14,0.16,0.02,0.15,0.18,0.03,0.15,0.18,0.04
1979-01-15 08:00:00,-0,0.19,78.35,0.2,0.21,76.45,-0.21,0.02,238.12,0.14,0.15,0.01,0.18,0.19,0.02,0.2,0.22,0.02,0.2,0.23,0.03,0.21,0.24,0.04
1979-01-15 08:30:00,-0.03,0.23,82.07,0.18,0.25,80.11,-0.21,0.02,232.71,0.17,0.17,0.01,0.22,0.23,0.01,0.24,0.25,0.02,0.25,0.27,0.03,0.26,0.29,0.03
1979-01-15 09:00:00,-0.08,0.24,84.35,0.14,0.26,82.93,-0.23,0.03,249.39,0.18,0.19,0.01,0.23,0.25,0.02,0.25,0.28,0.03,0.26,0.29,0.04,0.26,0.31,0.05
1979-01-15 09:30:00,-0.12,0.24,85.63,0.11,0.27,85.12,-0.23,0.03,260.57,0.18,0.19,0.01,0.23,0.25,0.02,0.25,0.28,0.03,0.25,0.3,0.04,0.26,0.31,0.05
1979-01-15 10:00:00,-0.16,0.22,86.59,0.08,0.25,86.96,-0.24,0.03,269.47,0.16,0.18,0.01,0.21,0.23,0.02,0.22,0.26,0.04,0.23,0.28,0.05,0.23,0.29,0.06
1979-01-15 10:30:00,-0.19,0.19,88.28,0.05,0.22,88.8,-0.25,0.03,271.89,0.14,0.16,0.01,0.18,0.21,0.02,0.19,0.23,0.04,0.2,0.25,0.05,0.2,0.26,0.06
1979-01-15 11:00:00,-0.22,0.15,91.82,0.04,0.18,91.13,-0.26,0.03,267.54,0.11,0.13,0.01,0.14,0.17,0.02,0.15,0.19,0.03,0.15,0.2,0.04,0.15,0.21,0.06
1979-01-15 11:30:00,-0.23,0.1,99.28,0.03,0.13,94.96,-0.26,0.03,258.45,0.08,0.09,0.01,0.1,0.12,0.02,0.1,0.13,0.03,0.1,0.14,0.04,0.1,0.15,0.05
1979-01-15 12:00:00,-0.24,0.04,122.87,0.02,0.07,104.59,-0.27,0.03,260.53,0.03,0.05,0.01,0.04,0.06,0.02,0.04,0.07,0.04,0.04,0.07,0.05,0.03,0.08,0.06
1979-01-15 12:30:00,-0.23,0.04,228.35,0.01,0.02,178.21,-0.25,0.03,258.5,0.02,0.01,0.01,0.03,0.02,0.02,0.04,0.02,0.04,0.06,0.02,0.05,0.07,0.02,0.06
1979-01-15 13:00:00,-0.22,0.09,252.87,0,0.06,250.48,-0.22,0.03,258.9,0.06,0.05,0.01,0.08,0.06,0.02,0.1,0.07,0.03,0.11,0.07,0.04,0.13,0.08,0.05
1979-01-15 13:30:00,-0.23,0.15,258.05,-0.01,0.12,260.01,-0.22,0.03,250.93,0.1,0.08,0.01,0.13,0.11,0.02,0.16,0.12,0.04,0.18,0.13,0.05,0.2,0.14,0.06
1979-01-15 14:00:00,-0.25,0.19,260.36,-0.03,0.16,263.48,-0.22,0.03,242.96,0.13,0.11,0.01,0.17,0.15,0.02,0.2,0.17,0.03,0.22,0.18,0.05,0.24,0.19,0.06
1979-01-15 14:30:00,-0.28,0.22,261.39,-0.05,0.19,264.63,-0.23,0.03,239.1,0.15,0.14,0.01,0.2,0.18,0.02,0.23,0.2,0.03,0.26,0.22,0.04,0.28,0.23,0.06
1979-01-15 15:00:00,-0.31,0.24,260.93,-0.07,0.21,263.85,-0.25,0.03,240.71,0.16,0.15,0.01,0.22,0.2,0.02,0.25,0.22,0.04,0.28,0.23,0.05,0.3,0.25,0.06
1979-01-15 15:30:00,-0.31,0.24,258.48,-0.07,0.22,261.07,-0.24,0.03,236.92,0.16,0.15,0.01,0.22,0.2,0.02,0.25,0.22,0.03,0.28,0.24,0.04,0.3,0.25,0.05
1979-01-15 16:00:00,-0.3,0.23,254.01,-0.06,0.21,256.52,-0.24,0.02,230.03,0.16,0.15,0.01,0.21,0.19,0.02,0.24,0.22,0.03,0.26,0.23,0.04,0.28,0.24,0.04
1979-01-15 16:30:00,-0.28,0.22,248.32,-0.03,0.19,250.99,-0.25,0.03,228.56,0.15,0.14,0.01,0.2,0.18,0.02,0.23,0.2,0.03,0.26,0.22,0.04,0.28,0.23,0.05
1979-01-15 17:00:00,-0.24,0.2,243.17,0.01,0.17,245.58,-0.26,0.03,229.69,0.13,0.12,0.01,0.18,0.16,0.02,0.21,0.18,0.04,0.24,0.19,0.05,0.26,0.2,0.06
1979-01-15 17:30:00,-0.18,0.17,238.74,0.07,0.13,240.78,-0.26,0.04,231.64,0.11,0.09,0.02,0.15,0.12,0.03,0.18,0.14,0.04,0.21,0.15,0.06,0.23,0.15,0.07
1979-01-15 18:00:00,-0.1,0.11,233,0.14,0.08,234.68,-0.24,0.03,228.61,0.07,0.06,0.01,0.1,0.07,0.02,0.12,0.08,0.04,0.14,0.09,0.05,0.15,0.09,0.06
1979-01-15 18:30:00,-0.01,0.04,208.96,0.21,0.02,192.7,-0.22,0.02,224.41,0.02,0.01,0.01,0.03,0.02,0.02,0.04,0.02,0.02,0.05,0.02,0.03,0.06,0.02,0.04
1979-01-15 19:00:00,0.06,0.05,100.41,0.26,0.06,84.24,-0.21,0.02,220.55,0.04,0.04,0.01,0.05,0.06,0.02,0.05,0.07,0.02,0.05,0.07,0.03,0.05,0.07,0.04
1979-01-15 19:30:00,0.08,0.12,88.51,0.3,0.13,78.82,-0.22,0.02,202.39,0.09,0.09,0.01,0.11,0.12,0.02,0.12,0.14,0.03,0.13,0.15,0.04,0.13,0.15,0.05
1979-01-15 20:00:00,0.07,0.18,87.35,0.31,0.19,79.45,-0.24,0.03,199.5,0.13,0.14,0.01,0.17,0.18,0.02,0.19,0.2,0.03,0.2,0.21,0.04,0.2,0.22,0.06
1979-01-15 20:30:00,0.05,0.22,86.97,0.29,0.24,81.16,-0.25,0.03,214.21,0.16,0.17,0.01,0.21,0.22,0.02,0.23,0.25,0.04,0.24,0.27,0.05,0.24,0.28,0.06
1979-01-15 21:00:00,0.02,0.25,86.35,0.26,0.27,82.8,-0.25,0.03,225.74,0.18,0.19,0.01,0.23,0.25,0.02,0.26,0.28,0.03,0.27,0.3,0.04,0.28,0.32,0.05
1979-01-15 21:30:00,-0.01,0.26,85.3,0.23,0.28,84.02,-0.24,0.02,249.54,0.19,0.2,0.01,0.24,0.26,0.02,0.27,0.29,0.03,0.28,0.31,0.04,0.29,0.33,0.05
1979-01-15 22:00:00,-0.04,0.25,84.26,0.19,0.28,84.8,-0.23,0.03,269.87,0.18,0.2,0.01,0.24,0.26,0.02,0.26,0.29,0.03,0.27,0.31,0.04,0.27,0.32,0.05
1979-01-15 22:30:00,-0.07,0.23,83.61,0.16,0.25,85.22,-0.23,0.02,280.76,0.17,0.18,0.01,0.22,0.23,0.02,0.24,0.26,0.03,0.25,0.28,0.04,0.25,0.3,0.05
1979-01-15 23:00:00,-0.1,0.2,83.38,0.14,0.21,85.3,-0.24,0.02,290.98,0.15,0.15,0.01,0.19,0.2,0.01,0.21,0.22,0.02,0.22,0.24,0.02,0.22,0.25,0.03
1979-01-15 23:30:00,-0.12,0.15,82.63,0.12,0.16,84.7,-0.24,0.01,290.04,0.11,0.11,0.01,0.14,0.15,0.01,0.15,0.17,0.01,0.16,0.18,0.02,0.17,0.19,0.02
1979-01-16 00:00:00,-0.13,0.1,78.76,0.1,0.1,81.76,-0.24,0.01,352.13,0.07,0.07,0,0.09,0.09,0,0.1,0.1,0.01,0.11,0.11,0.01,0.12,0.12,0.01
1979-01-16 00:30:00,-0.14,0.04,53.97,0.08,0.04,63.28,-0.23,0.01,357.72,0.03,0.03,0,0.04,0.03,0.01,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.01
1979-01-16 01:00:00,-0.15,0.04,311.45,0.06,0.04,303.12,-0.22,0.01,27.57,0.03,0.03,0,0.04,0.04,0,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.05,0.01
1979-01-16 01:30:00,-0.17,0.1,290.31,0.04,0.1,286.95,-0.21,0.01,347.49,0.07,0.07,0,0.09,0.09,0.01,0.1,0.1,0.01,0.11,0.11,0.01,0.12,0.11,0.01
1979-01-16 02:00:00,-0.2,0.15,284.96,0.01,0.15,283.92,-0.21,0,323.03,0.11,0.1,0,0.14,0.14,0,0.16,0.15,0.01,0.17,0.16,0.01,0.18,0.17,0.01
1979-01-16 02:30:00,-0.24,0.18,282.81,-0.02,0.18,282.67,-0.22,0,96.86,0.13,0.13,0,0.17,0.17,0,0.19,0.19,0,0.2,0.2,0.01,0.21,0.21,0.01
